participant	content	token	lemma	tagged_token	tagged_lemma	tagged_stan_token	tagged_stan_lemma	file
PA:	i think you still have to use a rivet to connect yeah	['i', 'think', 'you', 'still', 'have', 'to', 'use', 'a', 'rivet', 'to', 'connect', 'yeah']	['i', 'think', 'you', 'still', 'have', 'to', 'use', 'a', 'rivet', 'to', 'connect', 'yeah']	[('i', 'NN'), ('think', 'VBP'), ('you', 'PRP'), ('still', 'RB'), ('have', 'VBP'), ('to', 'TO'), ('use', 'VB'), ('a', 'DT'), ('rivet', 'NN'), ('to', 'TO'), ('connect', 'VB'), ('yeah', 'NN')]	[('i', 'NN'), ('think', 'VBP'), ('you', 'PRP'), ('still', 'RB'), ('have', 'VBP'), ('to', 'TO'), ('use', 'VB'), ('a', 'DT'), ('rivet', 'NN'), ('to', 'TO'), ('connect', 'VB'), ('yeah', 'NN')]	[('i', 'LS'), ('think', 'VB'), ('you', 'PRP'), ('still', 'RB'), ('have', 'VBP'), ('to', 'TO'), ('use', 'VB'), ('a', 'DT'), ('rivet', 'NN'), ('to', 'TO'), ('connect', 'VB'), ('yeah', 'NN')]	[('i', 'LS'), ('think', 'VB'), ('you', 'PRP'), ('still', 'RB'), ('have', 'VBP'), ('to', 'TO'), ('use', 'VB'), ('a', 'DT'), ('rivet', 'NN'), ('to', 'TO'), ('connect', 'VB'), ('yeah', 'NN')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PC:	 okay this'll fly off   okay what happened	"['okay', 'this', ""'ll"", 'fly', 'off', 'okay', 'what', 'happened']"	"['okay', 'this', ""'ll"", 'fly', 'off', 'okay', 'what', 'happen']"	"[('okay', 'RB'), ('this', 'DT'), (""'ll"", 'MD'), ('fly', 'VB'), ('off', 'RP'), ('okay', 'VB'), ('what', 'WP'), ('happened', 'VBD')]"	"[('okay', 'RB'), ('this', 'DT'), (""'ll"", 'MD'), ('fly', 'VB'), ('off', 'RP'), ('okay', 'VB'), ('what', 'WP'), ('happen', 'VB')]"	"[('okay', 'JJ'), ('this', 'DT'), (""'ll"", 'MD'), ('fly', 'VB'), ('off', 'RP'), ('okay', 'JJ'), ('what', 'WP'), ('happened', 'VBD')]"	"[('okay', 'JJ'), ('this', 'DT'), (""'ll"", 'MD'), ('fly', 'VB'), ('off', 'RB'), ('okay', 'JJ'), ('what', 'WP'), ('happen', 'VB')]"	ASU-T78_ExpBlock2-TrunkSlide.txt
PA:	i don't know i think it's glitching why's there an extra rivet okay i think 	['i', 'do', 'not', 'know', 'i', 'think', 'it', 'is', 'twitching', 'why', 'is', 'there', 'an', 'extra', 'rivet', 'okay', 'i', 'think']	['i', 'do', 'not', 'know', 'i', 'think', 'it', 'be', 'twitch', 'why', 'be', 'there', 'an', 'extra', 'rivet', 'okay', 'i', 'think']	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('i', 'RB'), ('think', 'VBP'), ('it', 'PRP'), ('is', 'VBZ'), ('twitching', 'VBG'), ('why', 'WRB'), ('is', 'VBZ'), ('there', 'EX'), ('an', 'DT'), ('extra', 'JJ'), ('rivet', 'NN'), ('okay', 'NN'), ('i', 'NN'), ('think', 'VBP')]	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('i', 'RB'), ('think', 'VBP'), ('it', 'PRP'), ('be', 'VB'), ('twitch', 'VBN'), ('why', 'WRB'), ('be', 'VB'), ('there', 'EX'), ('an', 'DT'), ('extra', 'JJ'), ('rivet', 'NN'), ('okay', 'NN'), ('i', 'NN'), ('think', 'VBP')]	[('i', 'LS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('i', 'FW'), ('think', 'VBP'), ('it', 'PRP'), ('is', 'VBZ'), ('twitching', 'VBG'), ('why', 'WRB'), ('is', 'VBZ'), ('there', 'EX'), ('an', 'DT'), ('extra', 'JJ'), ('rivet', 'NN'), ('okay', 'JJ'), ('i', 'FW'), ('think', 'VBP')]	[('i', 'LS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('i', 'FW'), ('think', 'VBP'), ('it', 'PRP'), ('be', 'VB'), ('twitch', 'VB'), ('why', 'WRB'), ('be', 'VB'), ('there', 'RB'), ('an', 'DT'), ('extra', 'JJ'), ('rivet', 'NN'), ('okay', 'JJ'), ('i', 'FW'), ('think', 'VBP')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PC:	i don't know	['i', 'do', 'not', 'know']	['i', 'do', 'not', 'know']	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB')]	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB')]	[('i', 'LS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB')]	[('i', 'LS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PA:	i understand	['i', 'understand']	['i', 'understand']	[('i', 'NN'), ('understand', 'VBP')]	[('i', 'NN'), ('understand', 'VBP')]	[('i', 'FW'), ('understand', 'VBP')]	[('i', 'FW'), ('understand', 'VBP')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PC:	how do i delete it ta little too much	['how', 'do', 'i', 'delete', 'it', 'ta', 'little', 'too', 'much']	['how', 'do', 'i', 'delete', 'it', 'ta', 'little', 'too', 'much']	[('how', 'WRB'), ('do', 'VBP'), ('i', 'VB'), ('delete', 'VB'), ('it', 'PRP'), ('ta', 'JJ'), ('little', 'RB'), ('too', 'RB'), ('much', 'JJ')]	[('how', 'WRB'), ('do', 'VBP'), ('i', 'VB'), ('delete', 'VB'), ('it', 'PRP'), ('ta', 'JJ'), ('little', 'RB'), ('too', 'RB'), ('much', 'JJ')]	[('how', 'WRB'), ('do', 'VBP'), ('i', 'FW'), ('delete', 'VB'), ('it', 'PRP'), ('ta', 'TO'), ('little', 'RB'), ('too', 'RB'), ('much', 'JJ')]	[('how', 'WRB'), ('do', 'VBP'), ('i', 'FW'), ('delete', 'VB'), ('it', 'PRP'), ('ta', 'TO'), ('little', 'RB'), ('too', 'RB'), ('much', 'JJ')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PD:	maybe you can   wait	['maybe', 'you', 'can', 'wait']	['maybe', 'you', 'can', 'wait']	[('maybe', 'RB'), ('you', 'PRP'), ('can', 'MD'), ('wait', 'VB')]	[('maybe', 'RB'), ('you', 'PRP'), ('can', 'MD'), ('wait', 'VB')]	[('maybe', 'RB'), ('you', 'PRP'), ('can', 'MD'), ('wait', 'VB')]	[('maybe', 'RB'), ('you', 'PRP'), ('can', 'MD'), ('wait', 'VB')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PA:	wwait for the ball	['wait', 'for', 'the', 'ball']	['wait', 'for', 'the', 'ball']	[('wait', 'NN'), ('for', 'IN'), ('the', 'DT'), ('ball', 'NN')]	[('wait', 'NN'), ('for', 'IN'), ('the', 'DT'), ('ball', 'NN')]	[('wait', 'VB'), ('for', 'IN'), ('the', 'DT'), ('ball', 'NN')]	[('wait', 'VB'), ('for', 'IN'), ('the', 'DT'), ('ball', 'NN')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PD:	yeah then delete	['yeah', 'then', 'delete']	['yeah', 'then', 'delete']	[('yeah', 'NN'), ('then', 'RB'), ('delete', 'VB')]	[('yeah', 'NN'), ('then', 'RB'), ('delete', 'VB')]	[('yeah', 'NN'), ('then', 'RB'), ('delete', 'VBP')]	[('yeah', 'NN'), ('then', 'RB'), ('delete', 'VBP')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PC:	 yeah now it doesn't go over  dang it come on up and over  	['yeah', 'now', 'it', 'does', 'not', 'go', 'over', 'sang', 'it', 'come', 'on', 'up', 'and', 'over']	['yeah', 'now', 'it', 'do', 'not', 'go', 'over', 'sang', 'it', 'come', 'on', 'up', 'and', 'over']	[('yeah', 'RB'), ('now', 'RB'), ('it', 'PRP'), ('does', 'VBZ'), ('not', 'RB'), ('go', 'VB'), ('over', 'IN'), ('sang', 'NN'), ('it', 'PRP'), ('come', 'VBD'), ('on', 'IN'), ('up', 'IN'), ('and', 'CC'), ('over', 'IN')]	[('yeah', 'RB'), ('now', 'RB'), ('it', 'PRP'), ('do', 'VB'), ('not', 'RB'), ('go', 'VB'), ('over', 'IN'), ('sang', 'NN'), ('it', 'PRP'), ('come', 'VBD'), ('on', 'IN'), ('up', 'IN'), ('and', 'CC'), ('over', 'IN')]	[('yeah', 'RB'), ('now', 'RB'), ('it', 'PRP'), ('does', 'VBZ'), ('not', 'RB'), ('go', 'VB'), ('over', 'IN'), ('sang', 'VBD'), ('it', 'PRP'), ('come', 'VB'), ('on', 'IN'), ('up', 'RB'), ('and', 'CC'), ('over', 'IN')]	[('yeah', 'RB'), ('now', 'RB'), ('it', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('go', 'VB'), ('over', 'IN'), ('sang', 'VBD'), ('it', 'PRP'), ('come', 'VB'), ('on', 'IN'), ('up', 'RB'), ('and', 'CC'), ('over', 'IN')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PA:	  i really 	['i', 'really']	['i', 'really']	[('i', 'NNS'), ('really', 'RB')]	[('i', 'NNS'), ('really', 'RB')]	[('i', 'LS'), ('really', 'RB')]	[('i', 'LS'), ('really', 'RB')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PC:	not  up and over  not like that  	['not', 'up', 'and', 'over', 'not', 'like', 'that']	['not', 'up', 'and', 'over', 'not', 'like', 'that']	[('not', 'RB'), ('up', 'RB'), ('and', 'CC'), ('over', 'IN'), ('not', 'RB'), ('like', 'IN'), ('that', 'DT')]	[('not', 'RB'), ('up', 'RB'), ('and', 'CC'), ('over', 'IN'), ('not', 'RB'), ('like', 'IN'), ('that', 'DT')]	[('not', 'RB'), ('up', 'RB'), ('and', 'CC'), ('over', 'IN'), ('not', 'RB'), ('like', 'IN'), ('that', 'DT')]	[('not', 'RB'), ('up', 'RB'), ('and', 'CC'), ('over', 'IN'), ('not', 'RB'), ('like', 'IN'), ('that', 'DT')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PA:	wow   that's a much higher angle	['now', 'that', 'is', 'a', 'much', 'higher', 'angle']	['now', 'that', 'be', 'a', 'much', 'high', 'angle']	[('now', 'RB'), ('that', 'DT'), ('is', 'VBZ'), ('a', 'DT'), ('much', 'RB'), ('higher', 'JJR'), ('angle', 'NN')]	[('now', 'RB'), ('that', 'IN'), ('be', 'VB'), ('a', 'DT'), ('much', 'RB'), ('high', 'JJ'), ('angle', 'NN')]	[('now', 'RB'), ('that', 'DT'), ('is', 'VBZ'), ('a', 'DT'), ('much', 'RB'), ('higher', 'JJR'), ('angle', 'NN')]	[('now', 'RB'), ('that', 'IN'), ('be', 'VB'), ('a', 'DT'), ('much', 'JJ'), ('high', 'JJ'), ('angle', 'NN')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PC:	 this is frustrating it's super simple too i just i can't get it just don't go over thank you no okay more weight	['this', 'is', 'frustration', 'it', 'is', 'super', 'simple', 'too', 'i', 'just', 'i', 'can', 'not', 'get', 'it', 'just', 'do', 'not', 'go', 'over', 'thank', 'you', 'no', 'okay', 'more', 'weight']	['this', 'be', 'frustration', 'it', 'be', 'super', 'simple', 'too', 'i', 'just', 'i', 'can', 'not', 'get', 'it', 'just', 'do', 'not', 'go', 'over', 'thank', 'you', 'no', 'okay', 'more', 'weight']	[('this', 'DT'), ('is', 'VBZ'), ('frustration', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('super', 'JJ'), ('simple', 'NN'), ('too', 'RB'), ('i', 'JJ'), ('just', 'RB'), ('i', 'NN'), ('can', 'MD'), ('not', 'RB'), ('get', 'VB'), ('it', 'PRP'), ('just', 'RB'), ('do', 'VB'), ('not', 'RB'), ('go', 'VB'), ('over', 'RP'), ('thank', 'NN'), ('you', 'PRP'), ('no', 'DT'), ('okay', 'PRP'), ('more', 'JJR'), ('weight', 'NN')]	[('this', 'DT'), ('be', 'VB'), ('frustration', 'NN'), ('it', 'PRP'), ('be', 'VB'), ('super', 'JJ'), ('simple', 'JJ'), ('too', 'RB'), ('i', 'JJ'), ('just', 'RB'), ('i', 'NN'), ('can', 'MD'), ('not', 'RB'), ('get', 'VB'), ('it', 'PRP'), ('just', 'RB'), ('do', 'VB'), ('not', 'RB'), ('go', 'VB'), ('over', 'RP'), ('thank', 'NN'), ('you', 'PRP'), ('no', 'DT'), ('okay', 'PRP'), ('more', 'JJR'), ('weight', 'NN')]	[('this', 'DT'), ('is', 'VBZ'), ('frustration', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('super', 'JJ'), ('simple', 'JJ'), ('too', 'RB'), ('i', 'FW'), ('just', 'RB'), ('i', 'FW'), ('can', 'MD'), ('not', 'RB'), ('get', 'VB'), ('it', 'PRP'), ('just', 'RB'), ('do', 'VBP'), ('not', 'RB'), ('go', 'VB'), ('over', 'IN'), ('thank', 'VB'), ('you', 'PRP'), ('no', 'DT'), ('okay', 'JJ'), ('more', 'JJR'), ('weight', 'NN')]	[('this', 'DT'), ('be', 'VB'), ('frustration', 'NN'), ('it', 'PRP'), ('be', 'VB'), ('super', 'JJ'), ('simple', 'JJ'), ('too', 'RB'), ('i', 'FW'), ('just', 'RB'), ('i', 'FW'), ('can', 'MD'), ('not', 'RB'), ('get', 'VB'), ('it', 'PRP'), ('just', 'RB'), ('do', 'VBP'), ('not', 'RB'), ('go', 'VB'), ('over', 'IN'), ('thank', 'VB'), ('you', 'PRP'), ('no', 'DT'), ('okay', 'JJ'), ('more', 'JJR'), ('weight', 'NN')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PA:	i think the longer it is you need more weight to make it 	['i', 'think', 'the', 'longer', 'it', 'is', 'you', 'need', 'more', 'weight', 'to', 'make', 'it']	['i', 'think', 'the', 'long', 'it', 'be', 'you', 'need', 'more', 'weight', 'to', 'make', 'it']	[('i', 'NN'), ('think', 'VBP'), ('the', 'DT'), ('longer', 'JJR'), ('it', 'PRP'), ('is', 'VBZ'), ('you', 'PRP'), ('need', 'VBP'), ('more', 'JJR'), ('weight', 'JJ'), ('to', 'TO'), ('make', 'VB'), ('it', 'PRP')]	[('i', 'NN'), ('think', 'VBP'), ('the', 'DT'), ('long', 'JJ'), ('it', 'PRP'), ('be', 'VB'), ('you', 'PRP'), ('need', 'VBP'), ('more', 'JJR'), ('weight', 'JJ'), ('to', 'TO'), ('make', 'VB'), ('it', 'PRP')]	[('i', 'FW'), ('think', 'VBP'), ('the', 'DT'), ('longer', 'JJR'), ('it', 'PRP'), ('is', 'VBZ'), ('you', 'PRP'), ('need', 'VBP'), ('more', 'JJR'), ('weight', 'NN'), ('to', 'TO'), ('make', 'VB'), ('it', 'PRP')]	[('i', 'LS'), ('think', 'VB'), ('the', 'DT'), ('long', 'JJ'), ('it', 'PRP'), ('be', 'VB'), ('you', 'PRP'), ('need', 'VB'), ('more', 'JJR'), ('weight', 'NN'), ('to', 'TO'), ('make', 'VB'), ('it', 'PRP')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PC:	go up more    at least i know i have enough weigh  	['go', 'up', 'more', 'at', 'least', 'i', 'know', 'i', 'have', 'enough', 'weigh']	['go', 'up', 'more', 'at', 'least', 'i', 'know', 'i', 'have', 'enough', 'weigh']	[('go', 'VB'), ('up', 'RP'), ('more', 'JJR'), ('at', 'IN'), ('least', 'JJS'), ('i', 'NN'), ('know', 'VBP'), ('i', 'NN'), ('have', 'VBP'), ('enough', 'VBN'), ('weigh', 'JJ')]	[('go', 'VB'), ('up', 'RP'), ('more', 'JJR'), ('at', 'IN'), ('least', 'JJS'), ('i', 'NN'), ('know', 'VBP'), ('i', 'NN'), ('have', 'VBP'), ('enough', 'VBN'), ('weigh', 'JJ')]	[('go', 'VB'), ('up', 'RP'), ('more', 'RBR'), ('at', 'IN'), ('least', 'JJS'), ('i', 'FW'), ('know', 'VBP'), ('i', 'FW'), ('have', 'VBP'), ('enough', 'RB'), ('weigh', 'VB')]	[('go', 'VB'), ('up', 'RP'), ('more', 'RBR'), ('at', 'IN'), ('least', 'JJS'), ('i', 'FW'), ('know', 'VBP'), ('i', 'FW'), ('have', 'VBP'), ('enough', 'RB'), ('weigh', 'VB')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PA:	yeah   wait 'till the ball gets there and then   wow   what the heck	"['yeah', 'wait', ""'till"", 'the', 'ball', 'gets', 'there', 'and', 'then', 'now', 'what', 'the', 'neck']"	"['yeah', 'wait', ""'till"", 'the', 'ball', 'get', 'there', 'and', 'then', 'now', 'what', 'the', 'neck']"	"[('yeah', 'RB'), ('wait', 'NN'), (""'till"", 'MD'), ('the', 'DT'), ('ball', 'NN'), ('gets', 'VBZ'), ('there', 'RB'), ('and', 'CC'), ('then', 'RB'), ('now', 'RB'), ('what', 'WP'), ('the', 'DT'), ('neck', 'NN')]"	"[('yeah', 'RB'), ('wait', 'NN'), (""'till"", 'MD'), ('the', 'DT'), ('ball', 'NN'), ('get', 'VB'), ('there', 'RB'), ('and', 'CC'), ('then', 'RB'), ('now', 'RB'), ('what', 'WP'), ('the', 'DT'), ('neck', 'NN')]"	"[('yeah', 'JJ'), ('wait', 'NN'), (""'till"", 'IN'), ('the', 'DT'), ('ball', 'NN'), ('gets', 'VBZ'), ('there', 'RB'), ('and', 'CC'), ('then', 'RB'), ('now', 'RB'), ('what', 'WP'), ('the', 'DT'), ('neck', 'NN')]"	"[('yeah', 'JJ'), ('wait', 'NN'), (""'till"", 'IN'), ('the', 'DT'), ('ball', 'NN'), ('get', 'VB'), ('there', 'RB'), ('and', 'CC'), ('then', 'RB'), ('now', 'RB'), ('what', 'WP'), ('the', 'DT'), ('neck', 'NN')]"	ASU-T78_ExpBlock2-TrunkSlide.txt
PC:	  it got stuck	['it', 'got', 'stuck']	['it', 'get', 'stuck']	[('it', 'PRP'), ('got', 'VBD'), ('stuck', 'JJ')]	[('it', 'PRP'), ('get', 'VB'), ('stuck', 'VBN')]	[('it', 'PRP'), ('got', 'VBD'), ('stuck', 'VBN')]	[('it', 'PRP'), ('get', 'VB'), ('stuck', 'VBN')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PA:	  it gookay won't move	['it', 'okay', 'will', 'not', 'move']	['it', 'okay', 'will', 'not', 'move']	[('it', 'PRP'), ('okay', 'RB'), ('will', 'MD'), ('not', 'RB'), ('move', 'VB')]	[('it', 'PRP'), ('okay', 'RB'), ('will', 'MD'), ('not', 'RB'), ('move', 'VB')]	[('it', 'PRP'), ('okay', 'JJ'), ('will', 'MD'), ('not', 'RB'), ('move', 'VB')]	[('it', 'PRP'), ('okay', 'JJ'), ('will', 'MD'), ('not', 'RB'), ('move', 'VB')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PC:	this is this is just fun	['this', 'is', 'this', 'is', 'just', 'fun']	['this', 'be', 'this', 'be', 'just', 'fun']	[('this', 'DT'), ('is', 'VBZ'), ('this', 'DT'), ('is', 'VBZ'), ('just', 'RB'), ('fun', 'NN')]	[('this', 'DT'), ('be', 'VB'), ('this', 'DT'), ('be', 'VB'), ('just', 'RB'), ('fun', 'NN')]	[('this', 'DT'), ('is', 'VBZ'), ('this', 'DT'), ('is', 'VBZ'), ('just', 'RB'), ('fun', 'NN')]	[('this', 'DT'), ('be', 'VB'), ('this', 'DT'), ('be', 'VB'), ('just', 'RB'), ('fun', 'NN')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PA:	let's  do   do you guys want to try a different level  	['let', 'us', 'do', 'do', 'you', 'guns', 'want', 'to', 'try', 'a', 'different', 'level']	['let', 'u', 'do', 'do', 'you', 'gun', 'want', 'to', 'try', 'a', 'different', 'level']	[('let', 'VB'), ('us', 'PRP'), ('do', 'VB'), ('do', 'VB'), ('you', 'PRP'), ('guns', 'VB'), ('want', 'VBP'), ('to', 'TO'), ('try', 'VB'), ('a', 'DT'), ('different', 'JJ'), ('level', 'NN')]	[('let', 'VB'), ('u', 'JJ'), ('do', 'VB'), ('do', 'VB'), ('you', 'PRP'), ('gun', 'VB'), ('want', 'VBP'), ('to', 'TO'), ('try', 'VB'), ('a', 'DT'), ('different', 'JJ'), ('level', 'NN')]	[('let', 'VB'), ('us', 'PRP'), ('do', 'VB'), ('do', 'VB'), ('you', 'PRP'), ('guns', 'NNS'), ('want', 'VBP'), ('to', 'TO'), ('try', 'VB'), ('a', 'DT'), ('different', 'JJ'), ('level', 'NN')]	[('let', 'VB'), ('u', 'FW'), ('do', 'VBP'), ('do', 'VB'), ('you', 'PRP'), ('gun', 'NN'), ('want', 'VBP'), ('to', 'TO'), ('try', 'VB'), ('a', 'DT'), ('different', 'JJ'), ('level', 'NN')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PC:	so close i want it i want it it's right there no come on	['so', 'close', 'i', 'want', 'it', 'i', 'want', 'it', 'it', 'is', 'right', 'there', 'no', 'come', 'on']	['so', 'close', 'i', 'want', 'it', 'i', 'want', 'it', 'it', 'be', 'right', 'there', 'no', 'come', 'on']	[('so', 'RB'), ('close', 'JJ'), ('i', 'NN'), ('want', 'VBP'), ('it', 'PRP'), ('i', 'VBZ'), ('want', 'VBP'), ('it', 'PRP'), ('it', 'PRP'), ('is', 'VBZ'), ('right', 'JJ'), ('there', 'RB'), ('no', 'DT'), ('come', 'NN'), ('on', 'IN')]	[('so', 'RB'), ('close', 'JJ'), ('i', 'NN'), ('want', 'VBP'), ('it', 'PRP'), ('i', 'VBZ'), ('want', 'VBP'), ('it', 'PRP'), ('it', 'PRP'), ('be', 'VB'), ('right', 'RB'), ('there', 'EX'), ('no', 'DT'), ('come', 'NN'), ('on', 'IN')]	[('so', 'RB'), ('close', 'JJ'), ('i', 'FW'), ('want', 'VBP'), ('it', 'PRP'), ('i', 'FW'), ('want', 'VBP'), ('it', 'PRP'), ('it', 'PRP'), ('is', 'VBZ'), ('right', 'RB'), ('there', 'RB'), ('no', 'DT'), ('come', 'VBN'), ('on', 'IN')]	[('so', 'RB'), ('close', 'JJ'), ('i', 'FW'), ('want', 'VBP'), ('it', 'PRP'), ('i', 'FW'), ('want', 'VBP'), ('it', 'PRP'), ('it', 'PRP'), ('be', 'VB'), ('right', 'RB'), ('there', 'RB'), ('no', 'DT'), ('come', 'VBN'), ('on', 'IN')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PA:	ugh it was so close	['ugh', 'it', 'was', 'so', 'close']	['ugh', 'it', 'be', 'so', 'close']	[('ugh', 'IN'), ('it', 'PRP'), ('was', 'VBD'), ('so', 'RB'), ('close', 'JJ')]	[('ugh', 'IN'), ('it', 'PRP'), ('be', 'VB'), ('so', 'RB'), ('close', 'JJ')]	[('ugh', 'VB'), ('it', 'PRP'), ('was', 'VBD'), ('so', 'RB'), ('close', 'JJ')]	[('ugh', 'VB'), ('it', 'PRP'), ('be', 'VB'), ('so', 'RB'), ('close', 'RB')]	ASU-T78_ExpBlock2-TrunkSlide.txt
PC:	go  up   okay yeah 's  not liking me right now so close	"['go', 'up', 'okay', 'yeah', ""'s"", 'not', 'liking', 'me', 'right', 'now', 'so', 'close']"	"['go', 'up', 'okay', 'yeah', ""'s"", 'not', 'like', 'me', 'right', 'now', 'so', 'close']"	"[('go', 'VB'), ('up', 'RP'), ('okay', 'RB'), ('yeah', 'NN'), (""'s"", 'VBZ'), ('not', 'RB'), ('liking', 'VBG'), ('me', 'PRP'), ('right', 'RB'), ('now', 'RB'), ('so', 'RB'), ('close', 'JJ')]"	"[('go', 'VB'), ('up', 'RP'), ('okay', 'RB'), ('yeah', 'NN'), (""'s"", 'VBZ'), ('not', 'RB'), ('like', 'IN'), ('me', 'PRP'), ('right', 'RB'), ('now', 'RB'), ('so', 'RB'), ('close', 'JJ')]"	"[('go', 'VB'), ('up', 'RP'), ('okay', 'JJ'), ('yeah', 'NN'), (""'s"", 'POS'), ('not', 'RB'), ('liking', 'VB'), ('me', 'PRP'), ('right', 'RB'), ('now', 'RB'), ('so', 'RB'), ('close', 'JJ')]"	"[('go', 'VB'), ('up', 'RP'), ('okay', 'JJ'), ('yeah', 'NN'), (""'s"", 'POS'), ('not', 'RB'), ('like', 'VB'), ('me', 'PRP'), ('right', 'RB'), ('now', 'RB'), ('so', 'RB'), ('close', 'JJ')]"	ASU-T78_ExpBlock2-TrunkSlide.txt
PA:	what if you tried making  on the tip of the snout what if it was like  no no that wouldn't work because the water would stop it	['what', 'if', 'you', 'tried', 'making', 'on', 'the', 'tip', 'of', 'the', 'snout', 'what', 'if', 'it', 'was', 'like', 'no', 'no', 'that', 'would', 'not', 'work', 'because', 'the', 'water', 'would', 'stop', 'it']	['what', 'if', 'you', 'try', 'make', 'on', 'the', 'tip', 'of', 'the', 'snout', 'what', 'if', 'it', 'be', 'like', 'no', 'no', 'that', 'would', 'not', 'work', 'because', 'the', 'water', 'would', 'stop', 'it']	[('what', 'WP'), ('if', 'IN'), ('you', 'PRP'), ('tried', 'VBD'), ('making', 'VBG'), ('on', 'IN'), ('the', 'DT'), ('tip', 'NN'), ('of', 'IN'), ('the', 'DT'), ('snout', 'NN'), ('what', 'WP'), ('if', 'IN'), ('it', 'PRP'), ('was', 'VBD'), ('like', 'IN'), ('no', 'DT'), ('no', 'DT'), ('that', 'WDT'), ('would', 'MD'), ('not', 'RB'), ('work', 'VB'), ('because', 'IN'), ('the', 'DT'), ('water', 'NN'), ('would', 'MD'), ('stop', 'VB'), ('it', 'PRP')]	[('what', 'WP'), ('if', 'IN'), ('you', 'PRP'), ('try', 'VBP'), ('make', 'VB'), ('on', 'IN'), ('the', 'DT'), ('tip', 'NN'), ('of', 'IN'), ('the', 'DT'), ('snout', 'NN'), ('what', 'WP'), ('if', 'IN'), ('it', 'PRP'), ('be', 'VB'), ('like', 'IN'), ('no', 'DT'), ('no', 'DT'), ('that', 'WDT'), ('would', 'MD'), ('not', 'RB'), ('work', 'VB'), ('because', 'IN'), ('the', 'DT'), ('water', 'NN'), ('would', 'MD'), ('stop', 'VB'), ('it', 'PRP')]	[('what', 'WP'), ('if', 'IN'), ('you', 'PRP'), ('tried', 'VBD'), ('making', 'VBG'), ('on', 'IN'), ('the', 'DT'), ('tip', 'NN'), ('of', 'IN'), ('the', 'DT'), ('snout', 'NN'), ('what', 'WP'), ('if', 'IN'), ('it', 'PRP'), ('was', 'VBD'), ('like', 'IN'), ('no', 'DT'), ('no', 'DT'), ('that', 'WDT'), ('would', 'MD'), ('not', 'RB'), ('work', 'VB'), ('because', 'IN'), ('the', 'DT'), ('water', 'NN'), ('would', 'MD'), ('stop', 'VB'), ('it', 'PRP')]	[('what', 'WP'), ('if', 'IN'), ('you', 'PRP'), ('try', 'VBP'), ('make', 'VB'), ('on', 'IN'), ('the', 'DT'), ('tip', 'NN'), ('of', 'IN'), ('the', 'DT'), ('snout', 'NN'), ('what', 'WP'), ('if', 'IN'), ('it', 'PRP'), ('be', 'VB'), ('like', 'IN'), ('no', 'DT'), ('no', 'DT'), ('that', 'WDT'), ('would', 'MD'), ('not', 'RB'), ('work', 'VB'), ('because', 'IN'), ('the', 'DT'), ('water', 'NN'), ('would', 'MD'), ('stop', 'VB'), ('it', 'PRP')]	ASU-T78_ExpBlock2-TrunkSlide.txt
